 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.21978E-01      -0.72868E-02      -0.33201E-01       0.34143E+01      -0.79819E-01       0.11891E+01
      0      1       0.46157E-01      -0.15179E-01       0.16861E+00       0.12303E+01       0.12450E+00       0.18237E+01
      0      1      -0.13627E-01       0.20605E-01       0.22528E-01      -0.19212E+01      -0.16700E+00      -0.34715E+01
      0      1      -0.70442E-01      -0.97556E-02      -0.89022E-01      -0.57781E+00       0.14225E+00       0.10105E+01
      0      1       0.76695E-01      -0.11828E-01      -0.98665E-01       0.71922E+00      -0.13918E+00       0.10698E+01
      0      1      -0.47204E-01       0.16905E-01      -0.25715E+00      -0.10219E+01       0.11232E+00       0.21085E+01
      0      1       0.69297E-01       0.16318E-01       0.63278E-02       0.26320E+00       0.80141E-01       0.23638E+01
      0      1      -0.68219E-02       0.78416E-02       0.32082E+00       0.26446E+01       0.32976E-01      -0.14915E+01
      0      1       0.77314E-01       0.46259E-02       0.19089E+00       0.85166E+00      -0.92327E-01      -0.44797E+00
      0      1       0.19765E-01       0.38186E-01       0.15126E+00       0.18528E+01       0.46563E-01      -0.15504E+01
      0      1       0.49496E-01       0.32718E-01       0.83328E-01       0.92174E+00       0.84698E-01       0.10918E+01
      0      1       0.75367E-01       0.17361E-01       0.20321E+00      -0.95083E-01      -0.10804E+00       0.99707E-01
      0      1      -0.35695E-01      -0.24507E-02       0.22863E+00       0.21151E+01       0.30841E-01       0.53372E+00
      0      1      -0.22604E-01      -0.32355E-01      -0.65374E-01      -0.13005E+01      -0.75762E-01      -0.16057E+01
      0      1      -0.57687E-01      -0.41214E-02      -0.91295E-01       0.27945E+01       0.11873E+00       0.15893E+01
      0      1       0.30675E-01      -0.13980E-01      -0.18767E-01      -0.10168E+01       0.25004E+00       0.23435E+01
      0      1       0.41455E-01      -0.13459E-01      -0.13016E+00      -0.16828E+01      -0.65170E-01      -0.13424E+01
      0      1       0.43724E-02       0.90033E-02      -0.19871E+00      -0.68447E+00      -0.64243E-01       0.28715E+01
      0      1      -0.39494E-01      -0.88821E-02       0.18851E+00       0.33062E+01      -0.11564E+00       0.67956E+00
      0      1      -0.14965E-02      -0.93504E-02       0.71459E-01       0.23431E+00      -0.19080E+00      -0.31128E+01
      0      1       0.47767E-01      -0.26194E-01      -0.71693E-01       0.46329E+00      -0.22568E+00      -0.44387E+00
      0      1       0.42312E-02       0.13829E-01       0.23138E+00      -0.15015E+01       0.82791E-01      -0.78008E+00
      0      1       0.32337E-01       0.24054E-01      -0.15362E-01      -0.10057E+00       0.27332E+00       0.14711E-01
      0      1      -0.64385E-02      -0.86562E-02      -0.16749E+00       0.96525E+00      -0.11965E+00      -0.35147E+01
      0      1      -0.44670E-01      -0.32301E-01      -0.24950E-02      -0.64846E+00       0.28185E-01      -0.25557E+01
      0      1      -0.80535E-01      -0.66207E-02       0.10957E+00       0.28715E+01      -0.43697E-01      -0.14610E+01
      0      1       0.17043E-01       0.31518E-02       0.28225E-01       0.21504E+01       0.14779E-01       0.23610E+01
      0      1       0.45376E-01      -0.20694E-02      -0.14617E+00       0.11822E+01      -0.19056E+00      -0.51602E-01
      0      1       0.32964E-01       0.15831E-01      -0.14647E+00      -0.19458E+01       0.77188E-01      -0.16815E+01
      0      1      -0.62972E-01      -0.59355E-02       0.27280E+00      -0.31064E-01       0.52360E-01       0.15415E+00
      0      1       0.42936E-01       0.30036E-01      -0.27278E-01      -0.21118E+01       0.21810E+00       0.20546E+01
      0      1      -0.60532E-01       0.16538E-01      -0.19609E+00      -0.22213E+01       0.53959E-01      -0.11249E+01
      0      1      -0.17571E-01      -0.48256E-02       0.45462E-01      -0.73617E+00       0.41583E-01       0.25081E+01
      0      1       0.39579E-01      -0.12384E-01      -0.20744E+00      -0.13634E+01      -0.27379E+00      -0.14097E+01
      0      1       0.23297E-02       0.89580E-02       0.11286E+00       0.28023E+01       0.24781E+00       0.18609E+01
      0      1      -0.17225E-01       0.14290E-01      -0.22184E+00      -0.20068E+01      -0.19149E+00      -0.24692E+01
      0      1      -0.28109E-01      -0.36697E-01       0.18161E+00       0.17225E+01       0.11287E+00       0.24143E+01
      0      1       0.17185E-02       0.26749E-01      -0.21972E-01       0.16913E+00      -0.16337E+00      -0.12170E+00
      0      1       0.30759E-01       0.17297E-01       0.69299E-01       0.13584E+01      -0.17854E+00       0.52318E+00
      0      1       0.43471E-01       0.29013E-01       0.31014E-01      -0.27228E+01       0.15672E-01       0.46968E+00
      0      1       0.13551E-01      -0.46276E-01      -0.93999E-01      -0.21893E+01      -0.67714E-01       0.33828E+00
      0      1       0.74788E-02      -0.33310E-01      -0.47686E-01      -0.51219E+00      -0.33136E-01      -0.11354E+01
      0      1       0.17087E-01      -0.36173E-01      -0.22651E+00      -0.28381E+01      -0.62850E-01      -0.70925E+00
      0      1      -0.22248E-01       0.56114E-03      -0.30775E+00      -0.41523E+01      -0.19355E-01      -0.50930E+00
      0      1      -0.70099E-02      -0.16964E-01      -0.59179E-01      -0.28680E+01       0.18707E-01      -0.55782E+00
      0      1      -0.23553E-01       0.10293E-01      -0.26540E+00      -0.34700E+01      -0.15815E+00      -0.98539E+00
      0      1       0.93560E-03       0.36023E-01       0.20941E+00       0.12032E+01      -0.14784E+00      -0.94352E-01
      0      1       0.77368E-02      -0.30370E-01       0.76012E-02      -0.12115E+01       0.12621E+00       0.98394E+00
      0      1      -0.11927E-02      -0.12616E-01      -0.15217E+00      -0.11418E+01      -0.13925E+00      -0.16524E+01
      0      1      -0.28243E-01      -0.12789E-01       0.19582E+00       0.16154E+01       0.11170E+00       0.31974E+01
      0      1      -0.62565E-02       0.29430E-01       0.18831E+00       0.11089E+01       0.19505E-01      -0.13369E+01
      0      1       0.19970E-01      -0.24625E-01       0.56159E-01      -0.15958E+01       0.22566E+00       0.11508E+01
      0      1      -0.13371E-01      -0.98264E-02       0.17341E+00      -0.71521E+00      -0.35320E-02      -0.14359E+01
      0      1      -0.82979E-01      -0.23883E-01      -0.82368E-01       0.14441E+01      -0.14625E+00      -0.17289E+01
      0      1       0.42860E-01      -0.16724E-01       0.31558E-01      -0.96908E+00       0.24639E+00       0.30343E+01
      0      1      -0.13697E-01      -0.11589E-01      -0.14230E+00       0.19216E+01       0.12185E+00       0.30043E+01
      0      1      -0.16242E-01       0.11138E-01       0.20822E+00       0.10822E+01       0.31450E-01      -0.26103E+01
      0      1       0.56389E-02       0.35169E-01      -0.22229E-01       0.64496E+00       0.20952E+00      -0.70162E+00
      0      1       0.30454E-01      -0.32260E-01      -0.18851E-01      -0.18736E+01       0.76218E-01       0.14241E+00
      0      1      -0.38504E-01       0.24542E-04       0.24810E+00      -0.82768E+00       0.27038E-01      -0.14356E+01
      0      1       0.42984E-01       0.28299E-01      -0.79480E-02       0.14737E+01       0.67743E-01      -0.67156E-01
      0      1       0.55669E-02      -0.37428E-02      -0.16645E+00      -0.21637E-01      -0.16447E+00      -0.51499E+00
      0      1      -0.27086E-01       0.49005E-03       0.46175E-01      -0.56361E+00      -0.14640E+00      -0.44557E+01
      0      1       0.39922E-01       0.61333E-02      -0.24440E+00      -0.31614E+01       0.81894E-02      -0.58887E+00
      0      1      -0.32778E-01      -0.92273E-02       0.82056E-01      -0.28968E+01      -0.83079E-01       0.85529E+00
      0      1       0.16072E-01       0.98592E-02      -0.57576E-01      -0.13186E+01       0.76637E-01       0.10734E+01
      0      1      -0.17074E-01      -0.14809E-01      -0.22217E+00      -0.25324E+01      -0.30394E-01      -0.17921E+01
      0      1      -0.28463E-01      -0.58637E-02       0.26875E+00       0.34561E+01       0.21634E-01      -0.13532E+01
      0      1       0.73988E-02      -0.11253E-01       0.11714E-01       0.11578E+01      -0.33003E+00      -0.25241E+01
      0      1       0.35154E-02       0.54254E-02       0.91408E-01      -0.10440E+01      -0.26462E+00      -0.65210E+00
      0      1      -0.33970E-01      -0.23740E-01       0.66948E-01      -0.20344E+01       0.10035E+00       0.19222E+00
      0      1       0.46783E-01      -0.22708E-01       0.35757E-01      -0.90212E-01      -0.18828E+00      -0.14640E+00
      0      1      -0.77036E-01      -0.19094E-01      -0.16253E+00      -0.83855E+00       0.14261E-01       0.11501E+01
      0      1       0.24378E-01       0.25597E-02      -0.15371E+00       0.14667E+01       0.15854E+00       0.37417E+00
      0      1      -0.49035E-01      -0.17121E-01      -0.20152E-01      -0.44880E+00       0.12441E+00       0.36705E+01
      0      1      -0.11380E+00       0.15348E-03      -0.32585E-01      -0.67604E+00      -0.82629E-01      -0.45241E-01
      0      1       0.57450E-03      -0.52592E-02      -0.20837E+00      -0.50357E+00       0.64274E-01       0.41561E+01
      0      1      -0.58234E-01      -0.12890E-01      -0.18840E-01       0.13867E+01       0.27649E-01      -0.18765E+00
      0      1       0.28590E-01       0.20070E-01       0.20565E+00       0.29002E+01       0.23495E+00       0.32679E+00
      0      1      -0.33813E-01      -0.39487E-01       0.15203E+00       0.42115E+00       0.29045E-01       0.68612E+00
      0      1       0.48643E-01       0.33705E-01       0.85444E-01       0.12798E+01       0.17668E+00       0.25776E+01
      0      1      -0.13949E-01      -0.23876E-02       0.56238E-01       0.11658E+01      -0.22908E+00      -0.36706E+01
      0      1       0.59859E-01       0.20755E-01      -0.12398E+00       0.16268E+01      -0.84682E-01      -0.42630E+00
      0      1       0.68313E-01       0.14046E-01      -0.11119E-01       0.87980E+00      -0.18528E-01      -0.15375E+01
      0      1      -0.75545E-01      -0.18315E-02       0.17212E+00       0.29286E+01       0.19406E+00       0.11483E+01
      0      1      -0.21413E-01       0.16871E-01      -0.20778E+00      -0.56362E+00      -0.23629E+00      -0.64666E+00
      0      1      -0.39904E-01      -0.26119E-01      -0.77626E-01      -0.39523E+00      -0.19230E+00      -0.85790E+00
      0      1      -0.13508E-01      -0.19821E-01       0.70683E-01       0.11008E+01      -0.13584E-01       0.37310E-01
      0      1      -0.98772E-03      -0.66090E-02      -0.44165E-01       0.27179E+00      -0.27819E+00      -0.40937E+01
      0      1      -0.78988E-01      -0.35794E-02      -0.61393E-01      -0.66798E+00       0.77771E-01      -0.22280E+01
      0      1      -0.32331E-01      -0.14041E-01      -0.12666E+00      -0.90950E+00      -0.27416E+00      -0.36721E+01
      0      1       0.54603E-01       0.31668E-02      -0.48227E-01       0.36128E+00       0.23861E+00      -0.63793E+00
      0      1       0.67804E-01       0.14280E-01      -0.10779E+00      -0.22421E+01      -0.14802E-01      -0.17685E+01
      0      1       0.16400E-01       0.26587E-01      -0.42347E-01       0.20501E+00      -0.17750E+00      -0.23659E+01
      0      1      -0.36165E-01      -0.12039E-01       0.13215E+00      -0.89866E-01       0.20576E+00       0.14388E+01
      0      1      -0.35904E-01      -0.11132E-01       0.13382E+00       0.23635E+01       0.31706E+00       0.27476E+01
      0      1      -0.17737E-01      -0.56183E-02      -0.33060E-01       0.11870E+01      -0.30613E+00      -0.31769E+01
      0      1       0.22774E-02       0.14307E-01      -0.42652E-01      -0.36561E+01       0.17915E+00       0.36086E-01
      0      1       0.41002E-01      -0.10117E-01       0.27416E-01       0.24673E+01      -0.91728E-01      -0.29862E+01
      0      1       0.24121E-01       0.12021E-01       0.16696E+00       0.25297E+00      -0.23460E+00      -0.16346E+01
      0      1      -0.72764E-01       0.11452E-01      -0.67333E-01       0.19615E+01       0.11875E+00       0.97541E+00
      0      1       0.17020E-01      -0.16828E-01       0.15270E-01      -0.25540E+01       0.22462E+00       0.31408E+01
      0      1      -0.41406E-01      -0.65675E-02       0.25270E+00      -0.32146E-01       0.18827E+00       0.25840E+01
      0      1       0.41859E-01       0.18778E-01       0.15919E-01       0.11831E+01      -0.12273E+00      -0.23029E+01
      0      1       0.88542E-01       0.27033E-01      -0.61292E-01      -0.14565E+01       0.83553E-01       0.73405E+00
      0      1      -0.81883E-01      -0.28865E-01       0.16128E+00       0.11268E+01       0.19728E+00       0.16078E+01
      0      1      -0.49549E-01      -0.26243E-01       0.17651E+00       0.49288E+00       0.62243E-02       0.18103E+01
      0      1       0.27760E-01      -0.26443E-01      -0.93835E-01      -0.56633E+00       0.11204E+00      -0.13087E+01
      0      1      -0.36507E-01      -0.32251E-01       0.71520E-01       0.35350E+00      -0.26415E-01       0.13601E+01
      0      1       0.52080E-01      -0.83792E-02      -0.55287E-01      -0.18752E+01       0.28008E+00       0.44039E+00
      0      1       0.17371E-01      -0.90845E-02       0.30737E-02      -0.13832E+01      -0.74461E-01      -0.14183E+00
      0      1      -0.25720E-01       0.29228E-01      -0.19669E+00      -0.27347E+01       0.89117E-01      -0.57065E+00
      0      1       0.20375E-01      -0.54667E-02      -0.11707E+00       0.18549E+01       0.95115E-01      -0.12988E+01
      0      1      -0.19800E-01       0.16242E-01       0.27692E+00       0.23231E+01       0.10100E-01      -0.62011E+00
      0      1       0.58213E-01       0.32437E-01      -0.16443E+00      -0.56769E+00       0.55944E-01      -0.14596E+01
      0      1       0.14603E-01       0.77558E-02       0.52974E-01       0.10018E+01      -0.35262E+00      -0.39240E+00
      0      1       0.19146E-01      -0.31826E-01       0.10766E+00       0.62784E+00      -0.10011E+00       0.94452E-01
      0      1       0.14569E-01      -0.26673E-01       0.16546E+00       0.82665E+00      -0.10813E+00      -0.20124E+01
